"Notes"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	33	1069150	3.0866
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	11	1069150	Unreliable
	"New York"	"36"	"Chemung County, NY"	"36015"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	45	707280	6.3624
	"New York"	"36"	"Chemung County, NY"	"36015"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	707280	4.2416
	"New York"	"36"	"Chenango County, NY"	"36017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	400266	5.7462
	"New York"	"36"	"Chenango County, NY"	"36017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	400266	Unreliable
	"New York"	"36"	"Clinton County, NY"	"36019"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	31	654882	4.7337
	"New York"	"36"	"Clinton County, NY"	"36019"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	654882	Unreliable
	"New York"	"36"	"Columbia County, NY"	"36021"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	20	500295	3.9976
	"New York"	"36"	"Columbia County, NY"	"36021"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	500295	Unreliable
	"New York"	"36"	"Cortland County, NY"	"36023"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	393562	Unreliable
	"New York"	"36"	"Cortland County, NY"	"36023"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	393562	Unreliable
	"New York"	"36"	"Delaware County, NY"	"36025"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	378716	Unreliable
	"New York"	"36"	"Delaware County, NY"	"36025"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	378716	Unreliable
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	10	2375212	Unreliable
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	11	2375212	Unreliable
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	183	2375212	7.7046
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	131	2375212	5.5153
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	12	2375212	Unreliable
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	30	2375212	1.2630
	"New York"	"36"	"Dutchess County, NY"	"36027"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	2375212	Unreliable
	"New York"	"36"	"Erie County, NY"	"36029"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	25	7361338	0.3396
	"New York"	"36"	"Erie County, NY"	"36029"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	17	7361338	Unreliable
	"New York"	"36"	"Erie County, NY"	"36029"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	476	7361338	6.4662
	"New York"	"36"	"Erie County, NY"	"36029"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	341	7361338	4.6323
	"New York"	"36"	"Erie County, NY"	"36029"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	11	7361338	Unreliable
	"New York"	"36"	"Erie County, NY"	"36029"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	18	7361338	Unreliable
	"New York"	"36"	"Erie County, NY"	"36029"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	14	7361338	Unreliable
	"New York"	"36"	"Erie County, NY"	"36029"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	66	7361338	0.8966
	"New York"	"36"	"Erie County, NY"	"36029"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	34	7361338	0.4619
	"New York"	"36"	"Erie County, NY"	"36029"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	20	7361338	0.2717
	"New York"	"36"	"Essex County, NY"	"36031"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	312344	Unreliable
	"New York"	"36"	"Franklin County, NY"	"36033"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	412168	5.3376
	"New York"	"36"	"Fulton County, NY"	"36035"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	439461	Unreliable
	"New York"	"36"	"Genesee County, NY"	"36037"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	477429	4.1891
	"New York"	"36"	"Genesee County, NY"	"36037"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	477429	Unreliable
	"New York"	"36"	"Greene County, NY"	"36039"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	32	389734	8.2107
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	512997	Unreliable
	"New York"	"36"	"Herkimer County, NY"	"36043"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	512997	Unreliable
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	43	940699	4.5711
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	940699	Unreliable
	"New York"	"36"	"Jefferson County, NY"	"36045"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	15	940699	Unreliable
	"New York"	"36"	"Kings County, NY"	"36047"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	11	20401769	Unreliable
	"New York"	"36"	"Kings County, NY"	"36047"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	139	20401769	0.6813
	"New York"	"36"	"Kings County, NY"	"36047"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	31	20401769	0.1519
	"New York"	"36"	"Kings County, NY"	"36047"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	680	20401769	3.3330
	"New York"	"36"	"Kings County, NY"	"36047"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	700	20401769	3.4311
	"New York"	"36"	"Kings County, NY"	"36047"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	34	20401769	0.1667
	"New York"	"36"	"Kings County, NY"	"36047"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	90	20401769	0.4411
	"New York"	"36"	"Kings County, NY"	"36047"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	33	20401769	0.1618
	"New York"	"36"	"Livingston County, NY"	"36051"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	520338	4.0358
	"New York"	"36"	"Livingston County, NY"	"36051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	520338	Unreliable
	"New York"	"36"	"Madison County, NY"	"36053"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	20	582033	3.4362
	"New York"	"36"	"Madison County, NY"	"36053"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	582033	5.1543
	"New York"	"36"	"Madison County, NY"	"36053"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	582033	Unreliable
	"New York"	"36"	"Monroe County, NY"	"36055"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	22	5971249	0.3684
	"New York"	"36"	"Monroe County, NY"	"36055"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	367	5971249	6.1461
	"New York"	"36"	"Monroe County, NY"	"36055"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	109	5971249	1.8254
	"New York"	"36"	"Monroe County, NY"	"36055"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	29	5971249	0.4857
	"New York"	"36"	"Monroe County, NY"	"36055"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	14	5971249	Unreliable
	"New York"	"36"	"Monroe County, NY"	"36055"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	45	5971249	0.7536
	"New York"	"36"	"Monroe County, NY"	"36055"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	5971249	Unreliable
	"New York"	"36"	"Monroe County, NY"	"36055"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	20	5971249	0.3349
	"New York"	"36"	"Montgomery County, NY"	"36057"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	13	399346	Unreliable
	"New York"	"36"	"Nassau County, NY"	"36059"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	23	10762541	0.2137
	"New York"	"36"	"Nassau County, NY"	"36059"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	16	10762541	Unreliable
	"New York"	"36"	"Nassau County, NY"	"36059"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	45	10762541	0.4181
	"New York"	"36"	"Nassau County, NY"	"36059"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	575	10762541	5.3426
	"New York"	"36"	"Nassau County, NY"	"36059"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	447	10762541	4.1533
	"New York"	"36"	"Nassau County, NY"	"36059"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	19	10762541	Unreliable
	"New York"	"36"	"Nassau County, NY"	"36059"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	81	10762541	0.7526
	"New York"	"36"	"New York County, NY"	"36061"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	10	12884309	Unreliable
	"New York"	"36"	"New York County, NY"	"36061"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	13	12884309	Unreliable
	"New York"	"36"	"New York County, NY"	"36061"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	232	12884309	1.8006
	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	13	12884309	Unreliable
	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	34	12884309	0.2639
	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	526	12884309	4.0825
	"New York"	"36"	"New York County, NY"	"36061"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	372	12884309	2.8872
	"New York"	"36"	"New York County, NY"	"36061"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	49	12884309	0.3803
