"Notes"	"Year"	"Year Code"	"State"	"State Code"	"County"	"County Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2009"	"2009"	"Ohio"	"39"	"Montgomery County, OH"	"39113"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	65	535294	12.1
	"2009"	"2009"	"Ohio"	"39"	"Ross County, OH"	"39141"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	77862	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Scioto County, OH"	"39145"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	79241	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Stark County, OH"	"39151"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	376210	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	22	542135	4.1
	"2009"	"2009"	"Ohio"	"39"	"Summit County, OH"	"39153"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	542135	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Trumbull County, OH"	"39155"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	211290	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Trumbull County, OH"	"39155"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	14	211290	Unreliable
	"2009"	"2009"	"Ohio"	"39"	"Warren County, OH"	"39165"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	19	211231	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	17	251803	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Cleveland County, OK"	"40027"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	251803	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Creek County, OK"	"40037"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	69535	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Muskogee County, OK"	"40101"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	70677	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	16	711595	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	47	711595	6.6
	"2009"	"2009"	"Oklahoma"	"40"	"Oklahoma County, OK"	"40109"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	34	711595	4.8
	"2009"	"2009"	"Oklahoma"	"40"	"Pottawatomie County, OK"	"40125"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	69002	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	12	597748	Unreliable
	"2009"	"2009"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	40	597748	6.7
	"2009"	"2009"	"Oklahoma"	"40"	"Tulsa County, OK"	"40143"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	81	597748	13.6
	"2009"	"2009"	"Oregon"	"41"	"Clackamas County, OR"	"41005"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	374085	5.6
	"2009"	"2009"	"Oregon"	"41"	"Jackson County, OR"	"41029"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	202301	Unreliable
	"2009"	"2009"	"Oregon"	"41"	"Lane County, OR"	"41039"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	40	350850	11.4
	"2009"	"2009"	"Oregon"	"41"	"Lane County, OR"	"41039"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	350850	Unreliable
	"2009"	"2009"	"Oregon"	"41"	"Marion County, OR"	"41047"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	16	313389	Unreliable
	"2009"	"2009"	"Oregon"	"41"	"Marion County, OR"	"41047"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	313389	Unreliable
	"2009"	"2009"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	80	727721	11.0
	"2009"	"2009"	"Oregon"	"41"	"Multnomah County, OR"	"41051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	727721	Unreliable
	"2009"	"2009"	"Oregon"	"41"	"Washington County, OR"	"41067"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	23	524699	4.4
	"2009"	"2009"	"Pennsylvania"	"42"	"Adams County, PA"	"42001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	101252	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	87	1222171	7.1
	"2009"	"2009"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	104	1222171	8.5
	"2009"	"2009"	"Pennsylvania"	"42"	"Allegheny County, PA"	"42003"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	12	1222171	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	170524	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Beaver County, PA"	"42007"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	170524	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Bedford County, PA"	"42009"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	11	49889	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	17	409904	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Berks County, PA"	"42011"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	19	409904	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Blair County, PA"	"42013"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	127161	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Mental and behavioural disorders due to use of tobacco, unspecified mental and behavioural disorder"	"F17.9"	18	624648	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	13	624648	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	61	624648	9.8
	"2009"	"2009"	"Pennsylvania"	"42"	"Bucks County, PA"	"42017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	11	624648	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Cambria County, PA"	"42021"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	30	144186	20.8
	"2009"	"2009"	"Pennsylvania"	"42"	"Chester County, PA"	"42029"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	44	496291	8.9
	"2009"	"2009"	"Pennsylvania"	"42"	"Dauphin County, PA"	"42043"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	267090	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	21	558094	3.8
	"2009"	"2009"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	69	558094	12.4
	"2009"	"2009"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	18	558094	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Delaware County, PA"	"42045"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	10	558094	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Erie County, PA"	"42049"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	15	279838	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Fayette County, PA"	"42051"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	12	137450	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Lackawanna County, PA"	"42069"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	214138	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Lackawanna County, PA"	"42069"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	214138	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Lancaster County, PA"	"42071"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	11	516577	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Lancaster County, PA"	"42071"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31	516577	6.0
	"2009"	"2009"	"Pennsylvania"	"42"	"Lehigh County, PA"	"42077"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	347237	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Lehigh County, PA"	"42077"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	23	347237	6.6
	"2009"	"2009"	"Pennsylvania"	"42"	"Luzerne County, PA"	"42079"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	47	320527	14.7
	"2009"	"2009"	"Pennsylvania"	"42"	"Mercer County, PA"	"42085"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	116816	18.0
	"2009"	"2009"	"Pennsylvania"	"42"	"Monroe County, PA"	"42089"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	10	169390	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Monroe County, PA"	"42089"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	17	169390	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Montgomery County, PA"	"42091"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	35	795494	4.4
	"2009"	"2009"	"Pennsylvania"	"42"	"Montgomery County, PA"	"42091"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	39	795494	4.9
	"2009"	"2009"	"Pennsylvania"	"42"	"Montgomery County, PA"	"42091"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	16	795494	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Northampton County, PA"	"42095"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	296645	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Northampton County, PA"	"42095"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	18	296645	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	41	1514694	2.7
	"2009"	"2009"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	283	1514694	18.7
	"2009"	"2009"	"Pennsylvania"	"42"	"Philadelphia County, PA"	"42101"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	15	1514694	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Schuylkill County, PA"	"42107"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	21	148358	14.2
	"2009"	"2009"	"Pennsylvania"	"42"	"Somerset County, PA"	"42111"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	10	78025	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Westmoreland County, PA"	"42129"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	15	365259	Unreliable
	"2009"	"2009"	"Pennsylvania"	"42"	"Westmoreland County, PA"	"42129"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	40	365259	11.0
	"2009"	"2009"	"Pennsylvania"	"42"	"York County, PA"	"42133"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	22	433022	5.1
	"2009"	"2009"	"Rhode Island"	"44"	"Kent County, RI"	"44003"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	12	166766	Unreliable
	"2009"	"2009"	"Rhode Island"	"44"	"Kent County, RI"	"44003"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	16	166766	Unreliable
	"2009"	"2009"	"Rhode Island"	"44"	"Providence County, RI"	"44007"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	10	626304	Unreliable
	"2009"	"2009"	"Rhode Island"	"44"	"Providence County, RI"	"44007"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	38	626304	6.1
