,Year,State,State Code,County,County Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,County Name,State_Code
2317,2010,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,23.0,685306.0,3.4,San Joaquin County,CA
2318,2010,California,6.0,"San Joaquin County, CA",6077.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,68.0,685306.0,9.9,San Joaquin County,CA
2319,2010,California,6.0,"San Luis Obispo County, CA",6079.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,19.0,269637.0,Unreliable,San Luis Obispo County,CA
2320,2010,California,6.0,"San Mateo County, CA",6081.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,31.0,718451.0,4.3,San Mateo County,CA
2321,2010,California,6.0,"San Mateo County, CA",6081.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,718451.0,Unreliable,San Mateo County,CA
2322,2010,California,6.0,"Santa Barbara County, CA",6083.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,27.0,423895.0,6.4,Santa Barbara County,CA
2323,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,35.0,1781642.0,2.0,Santa Clara County,CA
2324,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,29.0,1781642.0,1.6,Santa Clara County,CA
2325,2010,California,6.0,"Santa Clara County, CA",6085.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,29.0,1781642.0,1.6,Santa Clara County,CA
2326,2010,California,6.0,"Santa Clara County, CA",6085.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,20.0,1781642.0,1.1,Santa Clara County,CA
2327,2010,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,262382.0,Unreliable,Santa Cruz County,CA
2328,2010,California,6.0,"Santa Cruz County, CA",6087.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,262382.0,Unreliable,Santa Cruz County,CA
2329,2010,California,6.0,"Shasta County, CA",6089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,30.0,177223.0,16.9,Shasta County,CA
2330,2010,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,413344.0,Unreliable,Solano County,CA
2331,2010,California,6.0,"Solano County, CA",6095.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,413344.0,Unreliable,Solano County,CA
2332,2010,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,25.0,483878.0,5.2,Sonoma County,CA
2333,2010,California,6.0,"Sonoma County, CA",6097.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,483878.0,5.2,Sonoma County,CA
2334,2010,California,6.0,"Sonoma County, CA",6097.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,16.0,483878.0,Unreliable,Sonoma County,CA
2335,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,10.0,514453.0,Unreliable,Stanislaus County,CA
2336,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,514453.0,Unreliable,Stanislaus County,CA
2337,2010,California,6.0,"Stanislaus County, CA",6099.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,62.0,514453.0,12.1,Stanislaus County,CA
2338,2010,California,6.0,"Tulare County, CA",6107.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,10.0,442179.0,Unreliable,Tulare County,CA
2339,2010,California,6.0,"Tuolumne County, CA",6109.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,55365.0,Unreliable,Tuolumne County,CA
2340,2010,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,38.0,823318.0,4.6,Ventura County,CA
2341,2010,California,6.0,"Ventura County, CA",6111.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,823318.0,2.9,Ventura County,CA
2342,2010,California,6.0,"Ventura County, CA",6111.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,14.0,823318.0,Unreliable,Ventura County,CA
2443,2010,Georgia,13.0,"Bartow County, GA",13015.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,100157.0,Unreliable,Bartow County,GA
2444,2010,Georgia,13.0,"Carroll County, GA",13045.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,110527.0,Unreliable,Carroll County,GA
2445,2010,Georgia,13.0,"Chatham County, GA",13051.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,265128.0,Unreliable,Chatham County,GA
2446,2010,Georgia,13.0,"Cherokee County, GA",13057.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,20.0,214346.0,9.3,Cherokee County,GA
2447,2010,Georgia,13.0,"Clayton County, GA",13063.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,259424.0,Unreliable,Clayton County,GA
2448,2010,Georgia,13.0,"Cobb County, GA",13067.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,35.0,688078.0,5.1,Cobb County,GA
2449,2010,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,691893.0,Unreliable,DeKalb County,GA
2450,2010,Georgia,13.0,"DeKalb County, GA",13089.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,15.0,691893.0,Unreliable,DeKalb County,GA
2451,2010,Georgia,13.0,"Floyd County, GA",13115.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10.0,96317.0,Unreliable,Floyd County,GA
2452,2010,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,43.0,920581.0,4.7,Fulton County,GA
2453,2010,Georgia,13.0,"Fulton County, GA",13121.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,39.0,920581.0,4.2,Fulton County,GA
2454,2010,Georgia,13.0,"Fulton County, GA",13121.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,15.0,920581.0,Unreliable,Fulton County,GA
2455,2010,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,17.0,805321.0,Unreliable,Gwinnett County,GA
2456,2010,Georgia,13.0,"Gwinnett County, GA",13135.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,19.0,805321.0,Unreliable,Gwinnett County,GA
2457,2010,Georgia,13.0,"Hall County, GA",13139.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,179684.0,Unreliable,Hall County,GA
2458,2010,Georgia,13.0,"Henry County, GA",13151.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,203922.0,Unreliable,Henry County,GA
2459,2010,Georgia,13.0,"Muscogee County, GA",13215.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,189885.0,Unreliable,Muscogee County,GA
2460,2010,Georgia,13.0,"Paulding County, GA",13223.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,24.0,142324.0,16.9,Paulding County,GA
2461,2010,Georgia,13.0,"Richmond County, GA",13245.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,14.0,200549.0,Unreliable,Richmond County,GA
2462,2010,Georgia,13.0,"Richmond County, GA",13245.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,200549.0,Unreliable,Richmond County,GA
2463,2010,Hawaii,15.0,"Hawaii County, HI",15001.0,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,10.0,185079.0,Unreliable,Hawaii County,HI
2464,2010,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,33.0,953207.0,3.5,Honolulu County,HI
2465,2010,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,33.0,953207.0,3.5,Honolulu County,HI
2466,2010,Hawaii,15.0,"Honolulu County, HI",15003.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,16.0,953207.0,Unreliable,Honolulu County,HI
2467,2010,Hawaii,15.0,"Honolulu County, HI",15003.0,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,10.0,953207.0,Unreliable,Honolulu County,HI
2514,2010,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,16.0,430640.0,Unreliable,Polk County,IA
2515,2010,Iowa,19.0,"Polk County, IA",19153.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,14.0,430640.0,Unreliable,Polk County,IA
2516,2010,Iowa,19.0,"Polk County, IA",19153.0,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,10.0,430640.0,Unreliable,Polk County,IA
2517,2010,Kansas,20.0,"Johnson County, KS",20091.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,13.0,544179.0,Unreliable,Johnson County,KS
2518,2010,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,13.0,498365.0,Unreliable,Sedgwick County,KS
2519,2010,Kansas,20.0,"Sedgwick County, KS",20173.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,25.0,498365.0,5.0,Sedgwick County,KS
2520,2010,Kansas,20.0,"Wyandotte County, KS",20209.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,11.0,157505.0,Unreliable,Wyandotte County,KS
2564,2010,Maine,23.0,"Cumberland County, ME",23005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,12.0,281674.0,Unreliable,Cumberland County,ME
2575,2010,Massachusetts,25.0,"Barnstable County, MA",25001.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,18.0,215888.0,Unreliable,Barnstable County,MA
2576,2010,Massachusetts,25.0,"Bristol County, MA",25005.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,12.0,548285.0,Unreliable,Bristol County,MA
2577,2010,Massachusetts,25.0,"Bristol County, MA",25005.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,66.0,548285.0,12.0,Bristol County,MA
2578,2010,Massachusetts,25.0,"Bristol County, MA",25005.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,548285.0,Unreliable,Bristol County,MA
2579,2010,Massachusetts,25.0,"Essex County, MA",25009.0,"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use",F19.1,10.0,743159.0,Unreliable,Essex County,MA
2580,2010,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,37.0,743159.0,5.0,Essex County,MA
2581,2010,Massachusetts,25.0,"Essex County, MA",25009.0,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,17.0,743159.0,Unreliable,Essex County,MA
2582,2010,Massachusetts,25.0,"Hampden County, MA",25013.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,42.0,463490.0,9.1,Hampden County,MA
2583,2010,Massachusetts,25.0,"Hampshire County, MA",25015.0,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,11.0,158080.0,Unreliable,Hampshire County,MA
